source,title,text,url
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#mjff-fox""></use>
  </svg>


        </a>
      </div>
            <div class=""stickyNav-title"">
          
  <span class=""txt txt_19 txt_22Lg"">Page not found</span>



      </div>
      <div class=""floatRight"">
        
  <a class=""btn btn_donate btn_donatePlain"" href=""/donate"">
      
  <span class=""txt txt_14 txt_17Lg txt_bold txt_captitalize txt_colorOrange3 txt_colorWhiteMd txt_line17"">Donate Now</span>


      </a>


      </div>
    </div>
    <div class=""fullWidth backgroundSlate3"">
      <div class=""stickyNav-progress"" :style=""{width: progress + '%'}""></div>
    </div>
  </div>
</stickynav-vue>




<main class=""main"">
  <section id=""main-content"" class=""main-primary"">
    




<div class=""tier"">
  <div class=""container  container_narrow1Lg"">
    <div class=""statusCode"">
        
  <h1 class=""txt txt_104 txt_144Md txt_bold txt_colorSlate7 txt_center"">404</h1>



        
  <h2 class=""txt txt_34 txt_43Lg txt_54Xl txt_bold txt_colorSlate7 txt_center"">Sorry, but we can’t find your page.</h2>



        
  <div class=""box box_top3 box_bottom4"">
      
  <p class=""txt txt_19 txt_22Md txt_27Lg txt_34Xl txt_medium txt_colorBlue5 txt_line14 txt_line15Md txt_center"">The page you were looking for may no longer exist. You could try again or head straight to our homepage.</p>


    
</div>



        
  <a class=""btn btn_primary btn_center"" href=""https://www.michaeljfox.org/"">
  Go to the Homepage    </a>



    </div>
  </div>
</div>

  </section>
</main>

  





<footer class=""footer"" role=""contentinfo"">
  <div class=""footer-subscribe"">
    
  <div class=""outline outline_slate8"">
  <div class=""outline-title"">
    
  <p class=""txt txt_bold txt_22 txt_27Xl txt_colorWhite"">Join our email list</p>


  </div>
  <div class=""outline-content"">
          
  <div class=""box box_bottom4 box_sides9Md"">
      
  <p class=""txt txt_22 txt_27Md txt_34Xl txt_serif txt_medium txt_line15 txt_colorWhite txt_center"">Get the latest news and resources directly to your inbox.</p>


    
</div>


          
  <button class=""btn btn_center btn_primary js-modal-trigger"" data-modal-name=""newsletter-modal-form-general"" aria-label=""Sign up to join our email list"">
  Sign up    </button>


      </div>
</div>


  </div>
  <footer-social-vue inline-template>
    <div class=""footer-socialLinks"">
        
                                
  
  <ul class=""hList hList_center hList_flats2 hList_sides3 hList_sides2Md hList_sides2_5Lg"">
      <li>
              
  <a class=""link link_block"" href=""https://twitter.com/MichaelJFoxOrg"" v-on:click=""handleClick('twitter')"">
    
      
  <span class=""txt visually-hidden"">Twitter</span>


      
  
  <svg class=""icon icon_twitter icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#twitter""></use>
  </svg>


    </a>


            
    </li>
      <li>
              
  <a class=""link link_block"" href=""https://www.facebook.com/michaeljfoxfoundation"" v-on:click=""handleClick('facebook')"">
    
      
  <span class=""txt visually-hidden"">Facebook</span>


      
  
  <svg class=""icon icon_facebook icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#facebook""></use>
  </svg>


    </a>


            
    </li>
      <li>
              
  <a class=""link link_block"" href=""https://www.linkedin.com/company/michaeljfoxorg"" v-on:click=""handleClick('linkedin')"">
    
      
  <span class=""txt visually-hidden"">LinkedIn</span>


      
  
  <svg class=""icon icon_linkedin icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#linkedin""></use>
  </svg>


    </a>


            
    </li>
      <li>
              
  <a class=""link link_block"" href=""https://www.youtube.com/channel/UCEwLnD6-KxGvKqnohdQ8lCw"" v-on:click=""handleClick('youtube')"">
    
      
  <span class=""txt visually-hidden"">YouTube</span>


      
  
  <svg class=""icon icon_youtube icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#youtube""></use>
  </svg>


    </a>


            
    </li>
      <li>
              
  <a class=""link link_block"" href=""https://www.instagram.com/michaeljfoxorg/"" v-on:click=""handleClick('instagram')"">
    
      
  <span class=""txt visually-hidden"">Instagram</span>


      
  
  <svg class=""icon icon_instagram icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#instagram""></use>
  </svg>


    </a>


            
    </li>
  </ul>



    </div>
  </footer-social-vue>
  <div class=""footer-accreditationLinks"">
      
  
                                                                                  
  
  <ul class=""hList hList_center hList_flats2 hList_sides3 hList_sides1_5Md hList_sides2_5Lg"">
      <li>
              
  <a class=""link"" href=""https://www.charitynavigator.org/index.cfm?bay=search.summary&amp;orgid=7597"">
    
      
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/charity-navigator.png"" alt=""Charity Navigator Badge"">


    </a>


            
    </li>
      <li>
              
  <a class=""link"" href=""https://www.charitywatch.org/home"">
    
      
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/charity-watch-top-rated.png"" alt=""Charity Watch Top Rated badge"">


    </a>


            
    </li>
      <li>
              
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/CFC-white-logo.png"" alt=""Combined Federal Campaign badge"">


            
    </li>
      <li>
              
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/seal-of-transparency-platinum.png"" alt=""GuideStar 2019 Platinum Seal of Transparency"">


            
    </li>
      <li>
              
  <a class=""link"" href=""http://give.org/charity-reviews/national/other/michael-j-fox-foundation-for-parkinsons-research-in-new-york-ny-308"">
    
      
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/accredited-charity-new.png"" alt=""BBB Accredited Charity badge"">


    </a>


            
    </li>
  </ul>



  </div>
  <div class=""footer-utilityMenu"" aria-labelledby=""utility-nav"" tabindex=""0"">
    <h2 id=""utility-nav"" class=""visually-hidden"">Footer utility navigation</h2>
      
                                                                                      
  
  <ul class=""hList hList_center hList_vSm hList_flats1_5 hList_flats2Md hList_sides3"">
      <li>
              
  <a class=""link link_white"" href=""/foundation-leadership"">
    Foundation Leadership
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/mjff-feed"">
    MJFF Feed
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/press-releases"">
    Press Releases
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/mjff-news"">
    MJFF in the News
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/foundation-updates"">
    Foundation Updates
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/publications"">
    Publications
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/2019-2020-annual-report-milestones-and-momentum"">
    Annual Report
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""https://www.michaeljfox.org/past-annual-reports?tab=past-financial-reports"">
    Financial Report
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/careers"">
    Careers
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""https://shop.michaeljfox.org/"">
    Fox Shop
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/frequently-asked-questions-faqs"">
    FAQ
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/glossary-terms"">
    Glossary of Terms
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/conociendo-la-enfermedad-de-parkinson"">
    Español
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/contact-us"">
    Contact Us
    </a>


            
    </li>
  </ul>



  </div>
  <div class=""footer-legalMenu"" aria-labelledby=""legal-nav"" tabindex=""0"">
    <h2 id=""legal-nav"" class=""visually-hidden"">Footer legal navigation</h2>
      
                          
  
  <ul class=""hList hList_center hList_vSm hList_flats1_5 hList_flats2Md hList_sides3"">
      <li>
              
  <a class=""link link_slate4"" href=""/privacy-policy"">
    Privacy Policy
    </a>


            
    </li>
      <li>
              
  <a class=""link link_slate4"" href=""/terms-conditions"">
    Terms & Conditions
    </a>


            
    </li>
      <li>
              
  <a class=""link link_slate4"" href=""/state-nonprofit-disclosures"">
    State Nonprofit Disclosures
    </a>


            
    </li>
      <li>
              
  <a class=""link link_slate4"" href=""/sitemap.xml"">
    Site Map
    </a>


            
    </li>
  </ul>



  </div>
</footer>




<cookie-dialog-vue inline-template v-cloak>
  <transition name=""fade_slow"">
    <div class=""cookieDialog js-modal-outside-ignore"" v-if=""!consentStatus"">
      <div class=""container"">
        <div class=""cookieDialog-content"">
          <div class=""cookieDialog-description"">  
  <span class=""txt txt_15 txt_17Lg txt_19Xl txt_colorWhite txt_line14 txt_medium"">We use cookies to ensure that you get the best experience. By continuing to use this website, you indicate that you have read our
    <a href=""https://www.michaeljfox.org/terms-conditions"">Terms of Service</a> and <a href=""https://www.michaeljfox.org/privacy-policy"">Privacy Policy</a>.</span>


</div>
          <div class=""cookieDialog-cta"" @click=""saveToLocalStorage"">  
  <button class=""btn btn_primaryDark"">
  I Understand    </button>


</div>
        </div>
      </div>
    </div>
  </transition>
</cookie-dialog-vue>

<div id=""backtotop"" style=""background: none; width: auto; height: auto; text-indent: 0; z-index: 99"">
  <div class=""share share_visible"">
    <ul class=""share-controls"">
      <li class=""share-control"">
        <button class=""share-button"">
          <span class=""share-button-label"">Top</span>
          <span class=""share-button-icon"">
            <svg focusable=""false"" class=""icon icon_arrow icon_20 icon_fillOrange3 icon_rotate270"">
              <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#arrow""></use>
            </svg>
          </span>
        </button>
      </li>
    </ul>
  </div>
</div>


<modal-form-vue v-cloak inline-template modal-name=newsletter-modal-form-general cookie=>
  <div>
        <transition name=""fade"">
      <div role=""dialog"" aria-modal=""true"" class=""modal modal_centered modal_form modal_form_newsletter"" v-show=""isExpanded"" @keydown.tab=""handleTab"" @keydown.esc.prevent=""isExpanded = false"" ref=""modal"" :class=""{&#039;modal_narrowContent&#039;: currentStep == 2}"" aria-labelledby=""newsletter-modal-label"" aria-describedby=""newsletter-modal-desc"">
        <button class=""js-beforeContent visually-hidden"" ref=""beforeContent"" tabindex=""0"" @focus=""handleFocusBeforeContent"">Email Signup Modal</button>
                <div class=""modal-content modal-content_centered"" ref=""js-modal-inner"">
          <div class=""modal-content-close hidden-sm-down"">
            
  <button class=""btn btn_iconCircled"" type=""button"" ref=""close"" @click=""isExpanded = false"" aria-label=""Close modal"">
        
  
  <svg class=""icon icon_close-btn icon_13 icon_fillSlate6 icon_closeModal""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#close-btn""></use>
  </svg>


    </button>


          </div>
          <div class=""modal-content-container"">
            <div class=""modal-content-inner"">
                              
  


<newsletter-vue inline-template :active-step=""currentStep"" :is-modal-expanded=""isExpanded"" :modal-trigger-source=""triggerSource"" v-on:step:success=""handleStepSuccess"" :subscription-type=""&quot;general&quot;"">
  <form class=""forms forms_newsletter"" novalidate ref=""form"" :class=""{&#039;forms_inlineFieldWithCta&#039;: activeStep == 1}"">
    <div class=""outline outline_white outline_hiddenSmDown"" :class=""{'noPointerEvents': isLoading}"">
              <div class=""outline-title"" id=”newsletter-modal-label”>
            <span class=""txt txt_19 txt_22Md txt_27Lg txt_34Xl txt_bold txt_colorSlate7 txt_line14"">Here. Until Parkinson's isn't.</span>


        </div>
            <div class=""forms-content"">
                  <div class=""forms-content-headline"" id=”newsletter-modal-desc”>
              <span class=""txt txt_17 txt_19Xl txt_line15 txt_medium txt_colorBlue5"">Help us speed a cure for the 6 million people worldwide living with Parkinson's. Join our email list to get the latest news and resources directly to your inbox.</span>


          </div>
                <div class=""forms-content-lower"">
          <div class=""forms-content-form"">
                            
  <input type=""hidden"" id=""digital_source_referrer"" name=""digital_source_referrer"" value="""">
<input type=""hidden"" id=""digital_source_tracking_code"" name=""digital_source_tracking_code"" value="""">
<input type=""hidden"" id=""web_form_name"" name=""web_form_name"" value="""">
<input type=""hidden"" id=""fb_id"" name=""facebook_id"" value="""">
<input type=""hidden"" id=""fb_signup"" name=""facebook_signup"" value=""false"">
<input type=""hidden"" id=""research_signup"" name=""research_signup"" value=""false"">




<fieldset class=""field field_required"" v-show=""activeStep == 1"" :class=""{&#039;js-validation-exempt&#039;: activeStep == 2}"">
      <label for=""first_name"" class=""field-label"">First Name</label>
            <input  class=""field-input"" type=""text"" id=""first_name"" name=""first_name"" aria-required=""true"" required >
                      <div class=""field-helper"">
        <span>&nbsp;</span>
      </div>
        <div class=""field js-field-error "">
                        
  <label class=""txt txt_error txt_14 txt_medium js-error"" for=""first_name""></label>



          </div>
  </fieldset>






<fieldset class=""field field_required"" v-show=""activeStep == 1"" :class=""{&#039;js-validation-exempt&#039;: activeStep == 2}"">
      <label for=""last_name"" class=""field-label"">Last Name</label>
            <input  class=""field-input"" type=""text"" id=""last_name"" name=""last_name"" aria-required=""true"" required >
                      <div class=""field-helper"">
        <span>&nbsp;</span>
      </div>
        <div class=""field js-field-error "">
                        
  <label class=""txt txt_error txt_14 txt_medium js-error"" for=""last_name""></label>



          </div>
  </fieldset>






<fieldset class=""field field_required"" v-show=""activeStep == 1"" :class=""{&#039;js-validation-exempt&#039;: activeStep == 2}"">
      <label for=""email"" class=""field-label"">Email</label>
            <input  class=""field-input"" type=""email"" id=""email"" name=""email"" aria-required=""true"" required >
                      <div class=""field-helper"">
        <span>&nbsp;</span>
      </div>
        <div class=""field js-field-error "">
                        
  <label class=""txt txt_error txt_14 txt_medium js-error"" for=""email""></label>



          </div>
  </fieldset>






<fieldset class=""field"" v-show=""activeStep == 2"" :class=""{&#039;js-validation-exempt&#039;: activeStep != 2}"">
      <label for=""zip"" class=""field-label"">Zip Code</label>
            <input  class=""field-input"" type=""text"" id=""zip"" name=""zip"" >
                      <div class=""field-helper"">
        <span>&nbsp;</span>
      </div>
        <div class=""field js-field-error "">
                        
  <label class=""txt txt_error txt_14 txt_medium js-error"" for=""zip""></label>



          </div>
  </fieldset>






<fieldset class=""field"" v-show=""activeStep == 2"" :class=""{&#039;js-validation-exempt&#039;: activeStep != 2}"">
      <label for=""pd_connection"" class=""field-label"">Connection to Parkinson's</label>
                
  



<dropdown-vue v-cloak inline-template :option-count=""7"" v-on:dropdown-changed=dropdownChanged >
  <div class=""dropdown dropdown_square"" :class=""{dropdown_expanded: isExpanded}"">
    <input  type=""text"" class=""u-visuallyHidden_autocomplete"" aria-hidden=""true"" ref=""input"" id=""pd_connection"" name=""pd_connection"" v-model=""selected"" tabindex=""-1"">
    <button id=""dropdown-label-8466"" role=""combobox"" aria-controls=""dropdown-list-8466"" :aria-expanded=""isExpanded ? isExpanded : 'false'"" aria-haspopup=""listbox"" type=""button"" class=""dropdown-trigger"" @click=""toggleDropdown"" @keydown.down.prevent=""handleToggleKeydown"" aria-label=""Please select..."" ref=""trigger"" v-cloak>
          
  <span class=""txt txt_19 txt_34Md txt_semiBold txt_colorBlue5"" data-placeholder=""Please select..."">${selected}</span>



      
  
  <svg class=""icon icon_chevron-large icon_16 icon_fillOrange3 icon_rotate90""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#chevron-large""></use>
  </svg>


    </button>
    <ul id=""dropdown-list-8466"" role=""listbox"" aria-labelledby=""dropdown-label-8466"" class=""dropdown-list"" ref=""list"" @keydown.down.prevent=""activeIndex++"" @keydown.up.prevent=""activeIndex--"" v-show=""isExpanded"">
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=0 @click=""selectItem(0)"" data-value=""I have PD"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">I have PD</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=1 @click=""selectItem(1)"" data-value=""Immediate family member has PD"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">Immediate family member has PD</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=2 @click=""selectItem(2)"" data-value=""Immediate family member had PD"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">Immediate family member had PD</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=3 @click=""selectItem(3)"" data-value=""Extended family member or friend has PD"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">Extended family member or friend has PD</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=4 @click=""selectItem(4)"" data-value=""Extended family member or friend had PD"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">Extended family member or friend had PD</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=5 @click=""selectItem(5)"" data-value=""I am a researcher, clinician or work with the PD community"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">I am a researcher, clinician or work with the PD community</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=6 @click=""selectItem(6)"" data-value=""Other"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">Other</span>



                                  </button>
        </li>
          </ul>
  </div>
</dropdown-vue>


                  <div class=""field-helper"">
        <span>&nbsp;</span>
      </div>
        <div class=""field js-field-error "">
                        
  <label class=""txt txt_error txt_14 txt_medium js-error"" for=""pd_connection""></label>



          </div>
  </fieldset>






<fieldset class=""field"" v-show=""connectionIndex === 0"" :class=""{&#039;js-validation-exempt&#039;: connectionIndex !== 0}"">
      <label for=""pd_year"" class=""field-label"">What Year Were You Diagnosed with PD?</label>
                
  



<dropdown-vue v-cloak inline-template :option-count=""77"" >
  <div class=""dropdown dropdown_square"" :class=""{dropdown_expanded: isExpanded}"">
    <input  type=""text"" class=""u-visuallyHidden_autocomplete"" aria-hidden=""true"" ref=""input"" id=""pd_year"" name=""pd_year"" v-model=""selected"" tabindex=""-1"">
    <button id=""dropdown-label-4015"" role=""combobox"" aria-controls=""dropdown-list-4015"" :aria-expanded=""isExpanded ? isExpanded : 'false'"" aria-haspopup=""listbox"" type=""button"" class=""dropdown-trigger"" @click=""toggleDropdown"" @keydown.down.prevent=""handleToggleKeydown"" aria-label=""Please select..."" ref=""trigger"" v-cloak>
          
  <span class=""txt txt_19 txt_34Md txt_semiBold txt_colorBlue5"" data-placeholder=""Please select..."">${selected}</span>



      
  
  <svg class=""icon icon_chevron-large icon_16 icon_fillOrange3 icon_rotate90""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#chevron-large""></use>
  </svg>


    </button>
    <ul id=""dropdown-list-4015"" role=""listbox"" aria-labelledby=""dropdown-label-4015"" class=""dropdown-list"" ref=""list"" @keydown.down.prevent=""activeIndex++"" @keydown.up.prevent=""activeIndex--"" v-show=""isExpanded"">
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=0 @click=""selectItem(0)"" data-value=""1950"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1950</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=1 @click=""selectItem(1)"" data-value=""1951"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1951</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=2 @click=""selectItem(2)"" data-value=""1952"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1952</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=3 @click=""selectItem(3)"" data-value=""1953"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1953</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=4 @click=""selectItem(4)"" data-value=""1954"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1954</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=5 @click=""selectItem(5)"" data-value=""1955"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1955</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=6 @click=""selectItem(6)"" data-value=""1956"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1956</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=7 @click=""selectItem(7)"" data-value=""1957"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1957</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=8 @click=""selectItem(8)"" data-value=""1958"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1958</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=9 @click=""selectItem(9)"" data-value=""1959"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1959</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=10 @click=""selectItem(10)"" data-value=""1960"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1960</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=11 @click=""selectItem(11)"" data-value=""1961"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1961</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=12 @click=""selectItem(12)"" data-value=""1962"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1962</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=13 @click=""selectItem(13)"" data-value=""1963"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1963</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=14 @click=""selectItem(14)"" data-value=""1964"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1964</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=15 @click=""selectItem(15)"" data-value=""1965"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1965</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=16 @click=""selectItem(16)"" data-value=""1966"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1966</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=17 @click=""selectItem(17)"" data-value=""1967"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1967</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=18 @click=""selectItem(18)"" data-value=""1968"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1968</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=19 @click=""selectItem(19)"" data-value=""1969"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1969</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=20 @click=""selectItem(20)"" data-value=""1970"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1970</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=21 @click=""selectItem(21)"" data-value=""1971"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1971</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=22 @click=""selectItem(22)"" data-value=""1972"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1972</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=23 @click=""selectItem(23)"" data-value=""1973"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1973</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=24 @click=""selectItem(24)"" data-value=""1974"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1974</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=25 @click=""selectItem(25)"" data-value=""1975"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1975</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=26 @click=""selectItem(26)"" data-value=""1976"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1976</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=27 @click=""selectItem(27)"" data-value=""1977"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1977</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=28 @click=""selectItem(28)"" data-value=""1978"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1978</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=29 @click=""selectItem(29)"" data-value=""1979"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1979</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=30 @click=""selectItem(30)"" data-value=""1980"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1980</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=31 @click=""selectItem(31)"" data-value=""1981"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1981</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=32 @click=""selectItem(32)"" data-value=""1982"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1982</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=33 @click=""selectItem(33)"" data-value=""1983"">
                                        
  
  <span class=""txt txt_17 txt_27Md txt_semiBold txt_colorBlue5"">1983</span>



                                  </button>
        </li>
              <li>
          <button type=""button"" class=""dropdown-list-button"" ref=34 @click=""selectItem(34)"" data-value=""1984"">
                                        
  
